day,time,Volume,open,high,low,close,BUY
2021-04-22,10:19:00,188487,415.2600,415.2900,415.1500,415.1600,0
2021-04-22,10:20:00,87386,415.1700,415.2900,415.1300,415.1500,0
2021-04-22,10:21:00,124602,415.1499,415.1499,414.9800,415.1000,0
2021-04-22,10:22:00,114493,415.1000,415.2581,415.0900,415.1100,0
2021-04-22,10:23:00,107969,415.1400,415.2500,415.0898,415.1300,0
2021-04-22,10:24:00,81463,415.1300,415.2700,415.0700,415.1800,0
2021-04-22,10:25:00,72500,415.1800,415.3401,415.1800,415.3300,0
2021-04-22,10:26:00,63633,415.3300,415.3600,415.2800,415.3000,0
2021-04-22,10:27:00,73565,415.3100,415.4289,415.3000,415.4000,0
2021-04-22,10:28:00,70797,415.4050,415.4450,415.3650,415.3650,0
2021-04-22,10:29:00,78317,415.3896,415.4919,415.3100,415.3300,0
2021-04-22,10:30:00,104528,415.3400,415.5600,415.2900,415.5401,1
2021-04-22,10:31:00,178308,415.5400,415.6600,415.5300,415.6600,0
2021-04-22,10:32:00,184193,415.6500,415.7700,415.6500,415.7300,0
2021-04-22,10:33:00,85177,415.7400,415.8800,415.7300,415.8700,0
2021-04-22,10:34:00,167468,415.8600,415.9600,415.8550,415.9210,0
2021-04-22,10:35:00,123868,415.9200,415.9450,415.7200,415.7500,0
2021-04-22,10:36:00,259004,415.7489,415.8350,415.7250,415.8050,0
2021-04-22,10:37:00,81388,415.8050,415.8100,415.6650,415.6700,0
2021-04-22,10:38:00,101286,415.6700,415.8600,415.6600,415.7700,0
2021-04-22,10:39:00,63378,415.7700,415.8650,415.7500,415.8100,0
2021-04-22,10:40:00,108414,415.8000,415.8800,415.6901,415.6950,0
2021-04-22,10:41:00,122355,415.6900,415.8900,415.6800,415.8350,0
2021-04-22,10:42:00,54434,415.8377,415.8800,415.8100,415.8650,0
2021-04-22,10:43:00,111890,415.8650,415.9299,415.8300,415.8400,0
2021-04-22,10:44:00,208402,415.8400,415.8500,415.7400,415.7800,0
2021-04-22,10:45:00,44633,415.7750,415.8950,415.7500,415.8850,0
2021-04-22,10:46:00,45836,415.8800,415.9300,415.8100,415.8101,0
2021-04-22,10:47:00,81834,415.8150,415.9900,415.7800,415.9500,0
2021-04-22,10:48:00,51340,415.9500,416.0000,415.9100,415.9550,0
2021-04-22,10:49:00,83609,415.9500,416.0250,415.9400,415.9905,0
2021-04-22,10:50:00,96471,416.0000,416.0289,415.8000,415.8650,0
2021-04-22,10:51:00,150294,415.8600,415.9500,415.8500,415.8900,0
2021-04-22,10:52:00,94049,415.8900,416.1050,415.8600,416.1050,0
2021-04-22,10:53:00,113808,416.1000,416.1600,416.0100,416.0599,0
2021-04-22,10:54:00,40138,416.0550,416.0589,415.9800,416.0050,0
2021-04-22,10:55:00,114012,416.0000,416.0000,415.7400,415.8400,0
2021-04-22,10:56:00,46597,415.8394,415.8750,415.7881,415.8530,0
2021-04-22,10:57:00,67678,415.8600,415.8800,415.8100,415.8200,0
2021-04-22,10:58:00,47792,415.8300,415.8310,415.7600,415.8300,0
2021-04-22,10:59:00,53497,415.8400,415.8800,415.8100,415.8600,0
2021-04-22,11:00:00,33159,415.8600,415.9179,415.8600,415.8800,0
2021-04-22,11:01:00,45358,415.8900,416.0000,415.8700,416.0000,0
2021-04-22,11:02:00,65079,416.0000,416.0500,415.9111,415.9111,0
2021-04-22,11:03:00,28883,415.9150,415.9600,415.8801,415.9100,0
2021-04-22,11:04:00,68672,415.9050,415.9250,415.8200,415.8750,0
2021-04-22,11:05:00,47107,415.8799,415.9200,415.8600,415.9100,0
2021-04-22,11:06:00,107622,415.9141,416.1000,415.9099,416.0860,0
2021-04-22,11:07:00,55544,416.0900,416.1100,416.0700,416.1000,0
2021-04-22,11:08:00,104142,416.1000,416.2500,416.0800,416.2200,0
2021-04-22,11:09:00,97788,416.2300,416.2599,416.1700,416.2150,0
2021-04-22,11:10:00,82333,416.2100,416.2100,416.0000,416.0100,0
2021-04-22,11:11:00,79865,416.0000,416.1300,415.9900,416.1050,0
2021-04-22,11:12:00,32810,416.1050,416.1400,416.0600,416.0650,0
2021-04-22,11:13:00,40335,416.0700,416.0800,416.0300,416.0400,0
2021-04-22,11:14:00,40760,416.0480,416.0900,416.0100,416.0800,0
2021-04-22,11:15:00,40783,416.0800,416.1300,416.0600,416.0900,0
2021-04-22,11:16:00,62525,416.0900,416.1200,416.0400,416.1150,0
2021-04-22,11:17:00,63564,416.1200,416.1300,416.0600,416.0650,0
2021-04-22,11:18:00,65121,416.0650,416.0800,416.0150,416.0701,0
2021-04-22,11:19:00,55799,416.0700,416.1200,416.0550,416.0800,0
2021-04-22,11:20:00,67978,416.0850,416.1990,416.0850,416.1950,0
2021-04-22,11:21:00,117925,416.2000,416.2050,415.9600,416.0150,0
2021-04-22,11:22:00,113327,416.0200,416.0997,415.9800,416.0900,0
2021-04-22,11:23:00,63681,416.0899,416.1500,416.0450,416.1300,0
2021-04-22,11:24:00,69590,416.1300,416.1300,416.0900,416.1010,0
2021-04-22,11:25:00,123030,416.1000,416.1100,416.0300,416.0950,0
2021-04-22,11:26:00,108405,416.0901,416.1500,416.0900,416.1450,0
2021-04-22,11:27:00,65110,416.1450,416.1600,416.1000,416.1250,0
2021-04-22,11:28:00,67726,416.1200,416.1950,416.1000,416.1200,0
2021-04-22,11:29:00,142132,416.1100,416.1300,415.8900,415.8900,0
2021-04-22,11:30:00,287307,415.8800,415.9300,415.7100,415.9290,0
2021-04-22,11:31:00,152785,415.9250,416.2300,415.9250,416.1800,0
2021-04-22,11:32:00,152176,416.1800,416.3000,416.1800,416.2900,0
2021-04-22,11:33:00,52478,416.2850,416.2900,416.2000,416.2300,0
2021-04-22,11:34:00,129677,416.2400,416.3800,416.2100,416.3600,0
2021-04-22,11:35:00,99689,416.3500,416.4500,416.3400,416.4150,0
2021-04-22,11:36:00,68345,416.4200,416.4250,416.3300,416.3619,0
2021-04-22,11:37:00,36142,416.3650,416.3650,416.2800,416.2900,0
2021-04-22,11:38:00,110054,416.2900,416.2900,416.1600,416.1650,0
2021-04-22,11:39:00,61734,416.1600,416.2000,416.1400,416.1800,0
2021-04-22,11:40:00,60068,416.1700,416.1900,416.1100,416.1300,0
2021-04-22,11:41:00,83990,416.1281,416.1800,416.0700,416.0950,0
2021-04-22,11:42:00,65890,416.0950,416.1800,416.0950,416.1550,0
2021-04-22,11:43:00,63342,416.1500,416.1500,416.0800,416.1127,0
2021-04-22,11:44:00,51169,416.1241,416.2000,416.1150,416.1890,0
2021-04-22,11:45:00,44908,416.1859,416.1859,416.0500,416.1050,0
2021-04-22,11:46:00,42266,416.1006,416.1100,416.0300,416.0615,0
2021-04-22,11:47:00,26680,416.0600,416.1400,416.0450,416.1050,0
2021-04-22,11:48:00,36881,416.1050,416.1800,416.1000,416.1150,0
2021-04-22,11:49:00,46029,416.1000,416.1399,416.0900,416.1084,0
2021-04-22,11:50:00,20915,416.1000,416.1800,416.1000,416.1500,0
2021-04-22,11:51:00,34999,416.1500,416.2000,416.1400,416.1850,0
2021-04-22,11:52:00,40376,416.1850,416.2690,416.1800,416.2512,0
2021-04-22,11:53:00,35830,416.2550,416.2800,416.2100,416.2100,0
2021-04-22,11:54:00,36577,416.2200,416.2200,416.1500,416.1700,0
2021-04-22,11:55:00,23203,416.1800,416.2000,416.1500,416.1850,0
2021-04-22,11:56:00,50868,416.1850,416.2400,416.1650,416.2101,0
2021-04-22,11:57:00,53665,416.2114,416.2114,416.0907,416.0940,0
2021-04-22,11:58:00,47830,416.0900,416.1200,416.0200,416.0200,0
2021-04-22,11:59:00,25375,416.0200,416.1100,416.0000,416.0750,0
2021-04-22,12:00:00,42251,416.0750,416.1300,416.0713,416.1050,0
2021-04-22,12:01:00,49337,416.1100,416.1100,416.0100,416.0200,0
2021-04-22,12:02:00,37265,416.0200,416.0700,416.0200,416.0259,0
2021-04-22,12:03:00,21711,416.0200,416.1050,416.0100,416.0900,0
2021-04-22,12:04:00,87214,416.1000,416.1200,415.9400,415.9650,0
2021-04-22,12:05:00,129749,415.9600,416.1000,415.8900,415.9122,0
2021-04-22,12:06:00,45901,415.9150,415.9600,415.8700,415.9199,0
2021-04-22,12:07:00,65010,415.9150,415.9700,415.8300,415.8950,0
2021-04-22,12:08:00,95281,415.9000,415.9250,415.8111,415.8398,0
2021-04-22,12:09:00,78060,415.8300,415.8600,415.7700,415.8299,0
2021-04-22,12:10:00,155800,415.8300,415.9100,415.7800,415.7912,0
2021-04-22,12:11:00,36151,415.7950,415.8501,415.7950,415.8501,0
2021-04-22,12:12:00,37496,415.8500,415.8750,415.7800,415.8150,0
2021-04-22,12:13:00,53618,415.8100,415.8300,415.7700,415.8250,0
2021-04-22,12:14:00,25308,415.8300,415.8800,415.8300,415.8800,0
2021-04-22,12:15:00,102628,415.8900,416.0000,415.8601,415.9650,0
2021-04-22,12:16:00,60996,415.9600,416.0500,415.9600,415.9950,0
2021-04-22,12:17:00,34612,415.9950,416.0600,415.9900,416.0370,0
2021-04-22,12:18:00,69814,416.0397,416.0616,416.0100,416.0500,0
2021-04-22,12:19:00,37177,416.0500,416.0911,416.0500,416.0701,0
2021-04-22,12:20:00,95259,416.0700,416.1600,416.0700,416.1200,0
2021-04-22,12:21:00,44261,416.1200,416.1700,416.1200,416.1550,0
2021-04-22,12:22:00,43504,416.1513,416.1900,416.1500,416.1889,0
2021-04-22,12:23:00,75260,416.1900,416.3000,416.1900,416.2700,0
2021-04-22,12:24:00,43891,416.2700,416.3300,416.2600,416.3250,0
2021-04-22,12:25:00,58422,416.3250,416.3650,416.3000,416.3650,0
2021-04-22,12:26:00,61677,416.3650,416.3650,416.2700,416.2750,0
2021-04-22,12:27:00,31599,416.2800,416.3000,416.2700,416.2950,0
2021-04-22,12:28:00,50763,416.2900,416.3600,416.2811,416.3200,0
2021-04-22,12:29:00,26224,416.3200,416.3800,416.3050,416.3600,0
2021-04-22,12:30:00,63408,416.3600,416.4450,416.3600,416.4201,0
2021-04-22,12:31:00,43283,416.4300,416.4450,416.4100,416.4450,0
2021-04-22,12:32:00,91078,416.4400,416.5600,416.4300,416.5500,0
2021-04-22,12:33:00,89802,416.5400,416.5600,416.5200,416.5200,0
2021-04-22,12:34:00,74342,416.5200,416.5550,416.5200,416.5282,0
2021-04-22,12:35:00,62925,416.5201,416.5900,416.5201,416.5850,0
2021-04-22,12:36:00,104946,416.5750,416.6100,416.5600,416.5650,0
2021-04-22,12:37:00,62887,416.5650,416.6100,416.5600,416.5750,0
2021-04-22,12:38:00,85501,416.5750,416.6300,416.5600,416.5950,0
2021-04-22,12:39:00,51863,416.5950,416.6400,416.5900,416.5900,0
2021-04-22,12:40:00,120631,416.5900,416.6400,416.5600,416.6001,0
2021-04-22,12:41:00,39254,416.6000,416.6150,416.5600,416.5750,0
2021-04-22,12:42:00,66952,416.5700,416.5800,416.5200,416.5400,0
2021-04-22,12:43:00,79467,416.5400,416.5550,416.5200,416.5350,0
2021-04-22,12:44:00,44023,416.5300,416.5499,416.5101,416.5101,0
2021-04-22,12:45:00,83634,416.5200,416.5780,416.5100,416.5450,0
2021-04-22,12:46:00,39957,416.5450,416.5700,416.5200,416.5350,0
2021-04-22,12:47:00,43063,416.5300,416.5400,416.5050,416.5350,0
2021-04-22,12:48:00,39319,416.5400,416.6000,416.5400,416.5750,0
2021-04-22,12:49:00,46078,416.5750,416.6000,416.5600,416.5900,0
2021-04-22,12:50:00,37998,416.5800,416.6000,416.5700,416.5799,0
2021-04-22,12:51:00,64130,416.5750,416.5811,416.5300,416.5650,0
2021-04-22,12:52:00,50741,416.5650,416.5950,416.5185,416.5950,0
2021-04-22,12:53:00,48749,416.5950,416.6400,416.5700,416.5901,0
2021-04-22,12:54:00,40920,416.5989,416.5989,416.5500,416.5550,0
2021-04-22,12:55:00,36704,416.5600,416.6300,416.5300,416.6250,0
2021-04-22,12:56:00,118054,416.6300,416.7400,416.6300,416.7250,0
2021-04-22,12:57:00,92410,416.7250,416.7350,416.6400,416.6900,0
2021-04-22,12:58:00,63774,416.7000,416.7600,416.7000,416.7250,0
2021-04-22,12:59:00,128823,416.7200,416.7550,416.6700,416.7500,0
2021-04-22,13:00:00,89805,416.7500,416.7800,416.7000,416.7150,0
2021-04-22,13:01:00,60429,416.7150,416.7200,416.6700,416.6790,0
2021-04-22,13:02:00,83881,416.6700,416.7300,416.6700,416.6800,0
2021-04-22,13:03:00,33200,416.6800,416.7250,416.6800,416.7150,0
2021-04-22,13:04:00,34337,416.7150,416.7200,416.6700,416.6700,0
2021-04-22,13:05:00,42955,416.6700,416.7300,416.6400,416.6650,0
2021-04-22,13:06:00,1191126,416.6650,416.7100,415.9000,416.2200,0
2021-04-22,13:07:00,1520255,416.2100,416.2289,414.6200,414.9400,0
2021-04-22,13:08:00,866089,414.9400,415.0400,414.6100,414.6300,0
2021-04-22,13:09:00,694727,414.6300,415.2000,414.6000,415.0600,0
2021-04-22,13:10:00,751545,415.0600,415.0700,414.1900,414.3000,0
2021-04-22,13:11:00,1069111,414.2800,414.3500,413.8300,413.9400,0
2021-04-22,13:12:00,790813,413.9600,414.3700,413.6200,414.0900,0
2021-04-22,13:13:00,446864,414.1100,414.7300,414.1100,414.6400,0
2021-04-22,13:14:00,374033,414.6400,414.7900,414.4300,414.7340,0
2021-04-22,13:15:00,432867,414.7200,414.7600,414.1700,414.5500,0
2021-04-22,13:16:00,260840,414.5800,414.6100,414.2700,414.2700,0
2021-04-22,13:17:00,352101,414.3000,414.5000,414.1000,414.1100,0
2021-04-22,13:18:00,386429,414.1000,414.1000,413.6500,413.7200,0
2021-04-22,13:19:00,442376,413.7100,413.8399,413.2100,413.3000,0
2021-04-22,13:20:00,477381,413.3000,413.5400,413.1500,413.4450,0
2021-04-22,13:21:00,615888,413.4500,413.8200,413.2500,413.6100,0
2021-04-22,13:22:00,357330,413.6100,413.7900,413.2400,413.7300,0
2021-04-22,13:23:00,879462,413.7300,414.4400,413.7200,414.2950,1
2021-04-22,13:24:00,507594,414.2900,414.4100,413.7200,414.2900,0
2021-04-22,13:25:00,350964,414.2900,414.3000,413.9100,414.1300,0
2021-04-22,13:26:00,206666,414.1200,414.4500,414.0700,414.3300,0
2021-04-22,13:27:00,188953,414.3181,414.5900,414.2500,414.5500,0
2021-04-22,13:28:00,307419,414.5600,414.8200,414.5600,414.7250,0
2021-04-22,13:29:00,206434,414.7300,414.8400,414.6500,414.6900,0
2021-04-22,13:30:00,339211,414.7000,414.7000,414.3300,414.4100,0
2021-04-22,13:31:00,332299,414.4000,414.4000,414.0900,414.3000,0
2021-04-22,13:32:00,175545,414.2900,414.5000,414.1250,414.2600,0
2021-04-22,13:33:00,102084,414.2600,414.5200,414.2000,414.4100,0
2021-04-22,13:34:00,118537,414.3900,414.7600,414.2950,414.7500,0
2021-04-22,13:35:00,208267,414.7400,414.7400,414.2700,414.5200,0
2021-04-22,13:36:00,96829,414.5000,414.6400,414.3690,414.5300,0
2021-04-22,13:37:00,117117,414.5300,414.5900,414.3150,414.3150,0
2021-04-22,13:38:00,270620,414.3200,414.3850,413.9700,414.0650,0
2021-04-22,13:39:00,169883,414.0695,414.3800,414.0350,414.2950,0
2021-04-22,13:40:00,258528,414.2900,414.2900,413.7500,413.8464,0
2021-04-22,13:41:00,176883,413.8450,413.9000,413.6500,413.6699,0
2021-04-22,13:42:00,177678,413.6600,413.7400,413.3350,413.3400,0
2021-04-22,13:43:00,253936,413.3400,413.4100,413.1900,413.2400,0
2021-04-22,13:44:00,487601,413.2400,413.3000,412.7500,412.7800,0
2021-04-22,13:45:00,439154,412.7800,413.2000,412.7700,413.0700,0
2021-04-22,13:46:00,224899,413.0400,413.2600,413.0400,413.1150,0
2021-04-22,13:47:00,246778,413.1350,413.2000,413.0300,413.1400,0
2021-04-22,13:48:00,367515,413.1800,413.2900,412.8100,412.8949,0
2021-04-22,13:49:00,537207,412.9000,413.0200,412.3800,412.6200,0
2021-04-22,13:50:00,416231,412.6050,412.6407,412.2300,412.2900,0
2021-04-22,13:51:00,409833,412.2900,412.6700,412.2500,412.6000,0
2021-04-22,13:52:00,311120,412.5900,412.6100,412.0500,412.0500,0
2021-04-22,13:53:00,674513,412.0701,412.2900,411.9400,411.9450,0
2021-04-22,13:54:00,523097,411.9500,412.1200,411.7750,411.7800,0
2021-04-22,13:55:00,560309,411.7700,412.0400,411.5000,411.5250,0
2021-04-22,13:56:00,437086,411.5208,411.7900,411.5000,411.5750,0
2021-04-22,13:57:00,414270,411.5600,412.0300,411.5600,411.9800,0
2021-04-22,13:58:00,411469,411.9850,412.2800,411.8300,412.1801,0
2021-04-22,13:59:00,470556,412.1800,412.1817,411.7900,411.8200,0
2021-04-22,14:00:00,708864,411.8300,411.8400,411.2500,411.5050,0
2021-04-22,14:01:00,415231,411.5100,411.6600,411.1900,411.2400,0
2021-04-22,14:02:00,390054,411.2400,411.5200,411.1300,411.1700,0
2021-04-22,14:03:00,402636,411.1700,411.4500,411.1400,411.3400,0
2021-04-22,14:04:00,426017,411.3550,411.6000,411.3350,411.5300,0
2021-04-22,14:05:00,892025,411.5200,412.0700,411.2100,412.0200,0
2021-04-22,14:06:00,441505,412.0200,412.0200,411.5400,411.8400,0
2021-04-22,14:07:00,278257,411.8200,411.9300,411.6800,411.7500,0
2021-04-22,14:08:00,219378,411.7500,412.1200,411.7000,412.0950,0
2021-04-22,14:09:00,403932,412.0900,412.3450,412.0600,412.2050,0
2021-04-22,14:10:00,325994,412.2000,412.2999,411.8500,412.2850,0
2021-04-22,14:11:00,252498,412.2703,412.2703,411.9000,411.9050,0
2021-04-22,14:12:00,191114,411.9200,412.1500,411.8500,412.0750,1
2021-04-22,14:13:00,178315,412.0700,412.3200,412.0100,412.2800,0
2021-04-22,14:14:00,217357,412.2750,412.5300,412.2700,412.5000,0
2021-04-22,14:15:00,190700,412.5100,412.5100,412.1800,412.2215,0
2021-04-22,14:16:00,253284,412.2270,412.4400,412.1900,412.3802,0
2021-04-22,14:17:00,237082,412.3859,412.5100,412.3400,412.4899,0
2021-04-22,14:18:00,201024,412.4900,412.5300,412.2750,412.2750,0
2021-04-22,14:19:00,250805,412.2800,412.4900,412.2000,412.4900,0
2021-04-22,14:20:00,118888,412.4900,412.5400,412.3900,412.4850,0
2021-04-22,14:21:00,128883,412.4850,412.4850,412.2100,412.2850,0
2021-04-22,14:22:00,181266,412.2900,412.2900,412.0700,412.0800,0
2021-04-22,14:23:00,179094,412.0800,412.3000,412.0750,412.2600,0
2021-04-22,14:24:00,147327,412.2611,412.3600,412.1800,412.3000,0
2021-04-22,14:25:00,143710,412.2900,412.3800,412.1016,412.1250,0
2021-04-22,14:26:00,125837,412.1202,412.3600,412.1200,412.3150,0
2021-04-22,14:27:00,303014,412.3200,412.7800,412.3100,412.7500,0
2021-04-22,14:28:00,312854,412.7600,412.9750,412.6600,412.8950,0
2021-04-22,14:29:00,222723,412.8900,413.0800,412.8700,413.0790,0
2021-04-22,14:30:00,312079,413.0800,413.0900,412.9400,412.9600,0
2021-04-22,14:31:00,170452,412.9550,412.9850,412.8700,412.9199,0
2021-04-22,14:32:00,187356,412.9000,412.9500,412.7700,412.7900,0
2021-04-22,14:33:00,129789,412.7900,412.8850,412.7700,412.8250,0
2021-04-22,14:34:00,125831,412.8300,412.9750,412.7700,412.8700,0
2021-04-22,14:35:00,104620,412.8800,412.9900,412.8200,412.8300,0
2021-04-22,14:36:00,152713,412.8300,412.9100,412.7600,412.8950,0
2021-04-22,14:37:00,161047,412.8919,413.0950,412.8919,413.0800,0
2021-04-22,14:38:00,218604,413.0800,413.1200,412.8600,412.8600,0
2021-04-22,14:39:00,161925,412.8600,412.9500,412.8600,412.9200,0
2021-04-22,14:40:00,122209,412.9200,412.9300,412.8000,412.8809,0
2021-04-22,14:41:00,172912,412.8800,413.0800,412.8750,413.0790,0
2021-04-22,14:42:00,64704,413.0700,413.0900,412.9500,413.0841,0
2021-04-22,14:43:00,109074,413.0900,413.1200,413.0100,413.0700,0
2021-04-22,14:44:00,210347,413.0600,413.3880,413.0500,413.3880,0
2021-04-22,14:45:00,304427,413.3850,413.4250,413.2700,413.3950,0
2021-04-22,14:46:00,155142,413.3950,413.4500,413.2419,413.4300,0
2021-04-22,14:47:00,74035,413.4300,413.4300,413.2800,413.3301,0
2021-04-22,14:48:00,48309,413.3350,413.4000,413.3300,413.3399,0
2021-04-22,14:49:00,207053,413.3300,413.3300,413.0100,413.1600,0
2021-04-22,14:50:00,126920,413.1600,413.3500,413.0700,413.0900,0
2021-04-22,14:51:00,205652,413.1100,413.1310,412.8600,412.8700,0
2021-04-22,14:52:00,114951,412.8800,413.0400,412.8700,413.0299,0
2021-04-22,14:53:00,163999,413.0200,413.0400,412.9000,412.9320,0
2021-04-22,14:54:00,159695,412.9350,413.1500,412.9350,413.0700,0
2021-04-22,14:55:00,123550,413.0700,413.2100,413.0400,413.0450,0
2021-04-22,14:56:00,142971,413.0450,413.3450,413.0200,413.2900,0
2021-04-22,14:57:00,163903,413.3000,413.3900,413.1100,413.1250,0
2021-04-22,14:58:00,134692,413.1250,413.3000,413.0200,413.0700,0
2021-04-22,14:59:00,76655,413.0800,413.1300,412.9600,412.9950,0
2021-04-22,15:00:00,222830,413.0000,413.1650,412.8800,413.1000,0
2021-04-22,15:01:00,181575,413.1100,413.4400,413.1100,413.3500,0
2021-04-22,15:02:00,109247,413.3500,413.4100,413.1500,413.1650,0
2021-04-22,15:03:00,80966,413.1700,413.3600,413.1450,413.2600,0
2021-04-22,15:04:00,66634,413.2650,413.2900,413.1900,413.1908,0
2021-04-22,15:05:00,84880,413.1950,413.2100,413.0200,413.0700,0
2021-04-22,15:06:00,75370,413.0600,413.1700,413.0000,413.0000,0
2021-04-22,15:07:00,247253,413.0000,413.0190,412.5600,412.6000,0
2021-04-22,15:08:00,248251,412.5750,412.6400,412.3100,412.3400,0
2021-04-22,15:09:00,269733,412.3350,412.4100,412.2400,412.3000,0
2021-04-22,15:10:00,183451,412.3000,412.4950,412.3000,412.4200,0
2021-04-22,15:11:00,158483,412.4500,412.5200,412.3500,412.3650,0
2021-04-22,15:12:00,175859,412.3610,412.3900,412.2400,412.3500,0
2021-04-22,15:13:00,169861,412.3300,412.5900,412.3300,412.5410,0
2021-04-22,15:14:00,135944,412.5500,412.5500,412.3200,412.3650,0
2021-04-22,15:15:00,143675,412.3600,412.4000,412.2600,412.3299,0
2021-04-22,15:16:00,254266,412.3300,412.3800,412.0300,412.0400,0
2021-04-22,15:17:00,237442,412.0500,412.1100,411.9800,412.1000,0
2021-04-22,15:18:00,255913,412.0850,412.1100,411.8400,411.8800,0
2021-04-22,15:19:00,388354,411.8900,412.2000,411.8600,412.1150,0
2021-04-22,15:20:00,155658,412.1200,412.2000,411.9500,411.9800,0
2021-04-22,15:21:00,163517,411.9855,412.2900,411.9700,412.1700,0
2021-04-22,15:22:00,153319,412.1800,412.1850,411.8900,411.9000,0
2021-04-22,15:23:00,253644,411.9000,412.0700,411.9000,411.9150,0
2021-04-22,15:24:00,253447,411.9200,411.9203,411.7900,411.8200,0
2021-04-22,15:25:00,272935,411.8200,412.0000,411.7599,411.9200,0
2021-04-22,15:26:00,175867,411.9400,411.9800,411.7650,411.8700,0
2021-04-22,15:27:00,192838,411.8750,411.9500,411.7700,411.8800,0
2021-04-22,15:28:00,186678,411.8800,412.1250,411.8600,412.0650,0
2021-04-22,15:29:00,248500,412.0700,412.1900,411.8950,412.1750,0
2021-04-22,15:30:00,223631,412.1700,412.3700,412.0900,412.3650,0
2021-04-22,15:31:00,405757,412.3700,412.6800,412.3200,412.5500,0
2021-04-22,15:32:00,181519,412.5500,412.5700,412.3600,412.4700,0
2021-04-22,15:33:00,159745,412.4700,412.6900,412.4100,412.6400,0
2021-04-22,15:34:00,120803,412.6450,412.6800,412.6000,412.6350,0
2021-04-22,15:35:00,213300,412.6400,412.7300,412.5600,412.7000,0
2021-04-22,15:36:00,200603,412.7000,412.8300,412.7000,412.7850,0
2021-04-22,15:37:00,240969,412.7800,412.8200,412.6100,412.6350,0
2021-04-22,15:38:00,258187,412.6400,412.6400,412.3500,412.4300,0
2021-04-22,15:39:00,250416,412.4250,412.5600,412.4100,412.4700,0
2021-04-22,15:40:00,239681,412.4700,412.6400,412.4700,412.6100,0
2021-04-22,15:41:00,146800,412.6200,412.7200,412.5950,412.6550,0
2021-04-22,15:42:00,230700,412.6550,412.7599,412.6200,412.7150,0
2021-04-22,15:43:00,349124,412.7200,412.7500,412.3550,412.4000,0
2021-04-22,15:44:00,480046,412.4100,412.5100,412.2200,412.2550,0
2021-04-22,15:45:00,549520,412.2800,412.8700,412.2700,412.8100,0
2021-04-22,15:46:00,340639,412.8050,413.0500,412.7950,412.9900,0
2021-04-22,15:47:00,232726,412.9850,412.9900,412.7100,412.7700,0
2021-04-22,15:48:00,186663,412.7700,412.7700,412.5900,412.6100,0
2021-04-22,15:49:00,509165,412.6100,412.6100,412.2100,412.3100,0
2021-04-22,15:50:00,794336,412.3000,412.6700,412.1700,412.4350,0
2021-04-22,15:51:00,531255,412.4400,412.7000,412.3300,412.3501,0
2021-04-22,15:52:00,352011,412.3600,412.4300,412.3101,412.3800,0
2021-04-22,15:53:00,360330,412.3800,412.4600,412.2450,412.3700,0
2021-04-22,15:54:00,587150,412.3800,412.4900,412.2700,412.3850,0
2021-04-22,15:55:00,477219,412.3900,412.6000,412.1400,412.1600,0
2021-04-22,15:56:00,517225,412.1600,412.4600,412.0600,412.4450,0
2021-04-22,15:57:00,504481,412.4550,412.5500,412.4000,412.5050,0
2021-04-22,15:58:00,669309,412.5100,412.6000,412.3100,412.3300,0
2021-04-22,15:59:00,1754942,412.3300,412.4800,412.2400,412.3200,0
2021-04-23,09:30:00,473731,412.8700,413.0400,412.7900,413.0400,0
2021-04-23,09:31:00,192037,413.0350,413.2150,412.9800,413.1900,0
2021-04-23,09:32:00,177375,413.1800,413.2200,413.0400,413.2150,0
2021-04-23,09:33:00,239114,413.2100,413.3600,413.1500,413.3300,0
2021-04-23,09:34:00,267458,413.3300,413.3800,413.2200,413.3300,0
2021-04-23,09:35:00,313302,413.3300,413.4500,413.2800,413.3400,0
2021-04-23,09:36:00,171928,413.3300,413.4000,413.2219,413.3200,0
2021-04-23,09:37:00,193891,413.3300,413.3800,413.2600,413.2700,0
2021-04-23,09:38:00,182294,413.2600,413.3400,413.1100,413.1600,0
2021-04-23,09:39:00,156084,413.1700,413.2200,413.0600,413.2087,0
2021-04-23,09:40:00,119097,413.2100,413.2700,413.0911,413.1100,0
2021-04-23,09:41:00,109301,413.1000,413.2300,413.0400,413.2000,0
2021-04-23,09:42:00,83047,413.2100,413.2400,413.1250,413.1450,0
2021-04-23,09:43:00,93170,413.1450,413.2300,413.1450,413.2100,0
2021-04-23,09:44:00,118025,413.2200,413.3000,413.1800,413.2900,0
2021-04-23,09:45:00,222001,413.2900,413.4080,413.2200,413.3200,0
2021-04-23,09:46:00,128331,413.3200,413.3578,413.0900,413.1000,0
2021-04-23,09:47:00,210389,413.1100,413.2900,412.9400,413.2250,0
2021-04-23,09:48:00,101286,413.2289,413.3600,413.2000,413.2800,0
2021-04-23,09:49:00,158601,413.2800,413.5700,413.2400,413.5400,0
2021-04-23,09:50:00,230671,413.5400,413.7300,413.5000,413.7100,1
2021-04-23,09:51:00,125188,413.7200,413.7900,413.6510,413.6510,1
2021-04-23,09:52:00,132557,413.6600,413.7100,413.5300,413.6990,1
2021-04-23,09:53:00,137590,413.6900,414.0200,413.6500,413.9850,0
2021-04-23,09:54:00,147552,413.9900,414.0500,413.9300,414.0000,0
2021-04-23,09:55:00,166381,414.0000,414.0150,413.9100,413.9300,0
